"locale","name","region","state","SA1_MAINCO","SA1_7DIGIT","SA2_MAINCO"
"perth","Perth","GCCSA","WA",50302104021,5104021,503021040
"perth","Perth","GCCSA","WA",50302104102,5104102,503021041
"perth","Perth","GCCSA","WA",50302104103,5104103,503021041
"perth","Perth","GCCSA","WA",50302104104,5104104,503021041
"perth","Perth","GCCSA","WA",50302104105,5104105,503021041
"perth","Perth","GCCSA","WA",50302104106,5104106,503021041
"perth","Perth","GCCSA","WA",50302104107,5104107,503021041
"perth","Perth","GCCSA","WA",50302104113,5104113,503021041
"perth","Perth","GCCSA","WA",50302104114,5104114,503021041
"perth","Perth","GCCSA","WA",50302104115,5104115,503021041
"perth","Perth","GCCSA","WA",50302104116,5104116,503021041
"perth","Perth","GCCSA","WA",50302104118,5104118,503021041
"perth","Perth","GCCSA","WA",50302104119,5104119,503021041
"perth","Perth","GCCSA","WA",50302104120,5104120,503021041
"perth","Perth","GCCSA","WA",50302104122,5104122,503021041
"perth","Perth","GCCSA","WA",50302104123,5104123,503021041
"perth","Perth","GCCSA","WA",50302104124,5104124,503021041
"perth","Perth","GCCSA","WA",50302104125,5104125,503021041
"perth","Perth","GCCSA","WA",50302104127,5104127,503021041
"perth","Perth","GCCSA","WA",50302104128,5104128,503021041
"perth","Perth","GCCSA","WA",50302104130,5104130,503021041
"perth","Perth","GCCSA","WA",50302104132,5104132,503021041
"perth","Perth","GCCSA","WA",50302104133,5104133,503021041
"perth","Perth","GCCSA","WA",50302104134,5104134,503021041
"perth","Perth","GCCSA","WA",50302104135,5104135,503021041
"perth","Perth","GCCSA","WA",50302104138,5104138,503021041
"perth","Perth","GCCSA","WA",50302104139,5104139,503021041
"perth","Perth","GCCSA","WA",50302104140,5104140,503021041
"perth","Perth","GCCSA","WA",50302104143,5104143,503021041
"perth","Perth","GCCSA","WA",50302104145,5104145,503021041
"perth","Perth","GCCSA","WA",50302104146,5104146,503021041
"perth","Perth","GCCSA","WA",50302104147,5104147,503021041
"perth","Perth","GCCSA","WA",50302104148,5104148,503021041
"perth","Perth","GCCSA","WA",50302104149,5104149,503021041
"perth","Perth","GCCSA","WA",50302104150,5104150,503021041
"perth","Perth","GCCSA","WA",50302104151,5104151,503021041
"perth","Perth","GCCSA","WA",50302104152,5104152,503021041
"perth","Perth","GCCSA","WA",50302104153,5104153,503021041
"perth","Perth","GCCSA","WA",50302104154,5104154,503021041
"perth","Perth","GCCSA","WA",50302104155,5104155,503021041
"perth","Perth","GCCSA","WA",50302104156,5104156,503021041
"perth","Perth","GCCSA","WA",50302104157,5104157,503021041
"perth","Perth","GCCSA","WA",50302104158,5104158,503021041
"perth","Perth","GCCSA","WA",50302104159,5104159,503021041
"perth","Perth","GCCSA","WA",50302104160,5104160,503021041
"perth","Perth","GCCSA","WA",50302104162,5104162,503021041
"perth","Perth","GCCSA","WA",50302104163,5104163,503021041
"perth","Perth","GCCSA","WA",50302104164,5104164,503021041
"perth","Perth","GCCSA","WA",50302104166,5104166,503021041
"perth","Perth","GCCSA","WA",50302104169,5104169,503021041
"perth","Perth","GCCSA","WA",50302104170,5104170,503021041
"perth","Perth","GCCSA","WA",50302104171,5104171,503021041
"perth","Perth","GCCSA","WA",50302104172,5104172,503021041
"perth","Perth","GCCSA","WA",50302104173,5104173,503021041
"perth","Perth","GCCSA","WA",50302104174,5104174,503021041
"perth","Perth","GCCSA","WA",50302104175,5104175,503021041
"perth","Perth","GCCSA","WA",50302104176,5104176,503021041
"perth","Perth","GCCSA","WA",50302104177,5104177,503021041
"perth","Perth","GCCSA","WA",50302104178,5104178,503021041
"perth","Perth","GCCSA","WA",50302104179,5104179,503021041
"perth","Perth","GCCSA","WA",50302104180,5104180,503021041
"perth","Perth","GCCSA","WA",50302104182,5104182,503021041
"perth","Perth","GCCSA","WA",50302104183,5104183,503021041
"perth","Perth","GCCSA","WA",50302104184,5104184,503021041
"perth","Perth","GCCSA","WA",50302104185,5104185,503021041
"perth","Perth","GCCSA","WA",50302104186,5104186,503021041
"perth","Perth","GCCSA","WA",50302104201,5104201,503021042
"perth","Perth","GCCSA","WA",50302104202,5104202,503021042
"perth","Perth","GCCSA","WA",50302104203,5104203,503021042
"perth","Perth","GCCSA","WA",50302104205,5104205,503021042
"perth","Perth","GCCSA","WA",50302104206,5104206,503021042
"perth","Perth","GCCSA","WA",50302104207,5104207,503021042
"perth","Perth","GCCSA","WA",50302104208,5104208,503021042
"perth","Perth","GCCSA","WA",50302104209,5104209,503021042
"perth","Perth","GCCSA","WA",50302104210,5104210,503021042
"perth","Perth","GCCSA","WA",50302104211,5104211,503021042
"perth","Perth","GCCSA","WA",50302104212,5104212,503021042
"perth","Perth","GCCSA","WA",50302104213,5104213,503021042
"perth","Perth","GCCSA","WA",50302104214,5104214,503021042
"perth","Perth","GCCSA","WA",50302104215,5104215,503021042
"perth","Perth","GCCSA","WA",50302104216,5104216,503021042
"perth","Perth","GCCSA","WA",50302104217,5104217,503021042
"perth","Perth","GCCSA","WA",50302104218,5104218,503021042
"perth","Perth","GCCSA","WA",50302104219,5104219,503021042
"perth","Perth","GCCSA","WA",50302104220,5104220,503021042
"perth","Perth","GCCSA","WA",50302104221,5104221,503021042
"perth","Perth","GCCSA","WA",50302104222,5104222,503021042
"perth","Perth","GCCSA","WA",50302104223,5104223,503021042
"perth","Perth","GCCSA","WA",50302104224,5104224,503021042
"perth","Perth","GCCSA","WA",50302104225,5104225,503021042
"perth","Perth","GCCSA","WA",50302104226,5104226,503021042
"perth","Perth","GCCSA","WA",50302104228,5104228,503021042
"perth","Perth","GCCSA","WA",50302104229,5104229,503021042
"perth","Perth","GCCSA","WA",50302104230,5104230,503021042
"perth","Perth","GCCSA","WA",50302104231,5104231,503021042
"perth","Perth","GCCSA","WA",50302104232,5104232,503021042
"perth","Perth","GCCSA","WA",50302104233,5104233,503021042
"perth","Perth","GCCSA","WA",50302104234,5104234,503021042
"perth","Perth","GCCSA","WA",50302104235,5104235,503021042
"perth","Perth","GCCSA","WA",50302104236,5104236,503021042
"perth","Perth","GCCSA","WA",50302104237,5104237,503021042
"perth","Perth","GCCSA","WA",50302104238,5104238,503021042
"perth","Perth","GCCSA","WA",50302104301,5104301,503021043
"perth","Perth","GCCSA","WA",50302104303,5104303,503021043
"perth","Perth","GCCSA","WA",50302104304,5104304,503021043
"perth","Perth","GCCSA","WA",50302104305,5104305,503021043
"perth","Perth","GCCSA","WA",50302104306,5104306,503021043
"perth","Perth","GCCSA","WA",50302104307,5104307,503021043
"perth","Perth","GCCSA","WA",50302104308,5104308,503021043
"perth","Perth","GCCSA","WA",50302104310,5104310,503021043
"perth","Perth","GCCSA","WA",50302104313,5104313,503021043
"perth","Perth","GCCSA","WA",50302104314,5104314,503021043
"perth","Perth","GCCSA","WA",50302104315,5104315,503021043
"perth","Perth","GCCSA","WA",50302104316,5104316,503021043
"perth","Perth","GCCSA","WA",50302104317,5104317,503021043
"perth","Perth","GCCSA","WA",50302104318,5104318,503021043
"perth","Perth","GCCSA","WA",50302104319,5104319,503021043
"perth","Perth","GCCSA","WA",50302104320,5104320,503021043
"perth","Perth","GCCSA","WA",50302104321,5104321,503021043
"perth","Perth","GCCSA","WA",50302104322,5104322,503021043
"perth","Perth","GCCSA","WA",50302104323,5104323,503021043
"perth","Perth","GCCSA","WA",50302104324,5104324,503021043
"perth","Perth","GCCSA","WA",50302104325,5104325,503021043
"perth","Perth","GCCSA","WA",50302104326,5104326,503021043
"perth","Perth","GCCSA","WA",50302104327,5104327,503021043
"perth","Perth","GCCSA","WA",50302104328,5104328,503021043
"perth","Perth","GCCSA","WA",50302104329,5104329,503021043
"perth","Perth","GCCSA","WA",50302104330,5104330,503021043
"perth","Perth","GCCSA","WA",50302104331,5104331,503021043
"perth","Perth","GCCSA","WA",50302104332,5104332,503021043
"perth","Perth","GCCSA","WA",50302104333,5104333,503021043
"perth","Perth","GCCSA","WA",50302104334,5104334,503021043
"perth","Perth","GCCSA","WA",50302104335,5104335,503021043
"perth","Perth","GCCSA","WA",50302104336,5104336,503021043
"perth","Perth","GCCSA","WA",50302104337,5104337,503021043
"perth","Perth","GCCSA","WA",50302104338,5104338,503021043
"perth","Perth","GCCSA","WA",50302104339,5104339,503021043
"perth","Perth","GCCSA","WA",50302104340,5104340,503021043
"perth","Perth","GCCSA","WA",50302104341,5104341,503021043
"perth","Perth","GCCSA","WA",50302104342,5104342,503021043
"perth","Perth","GCCSA","WA",50302104343,5104343,503021043
"perth","Perth","GCCSA","WA",50401104401,5104401,504011044
"perth","Perth","GCCSA","WA",50401104402,5104402,504011044
"perth","Perth","GCCSA","WA",50401104403,5104403,504011044
"perth","Perth","GCCSA","WA",50401104404,5104404,504011044
"perth","Perth","GCCSA","WA",50401104405,5104405,504011044
"perth","Perth","GCCSA","WA",50401104406,5104406,504011044
"perth","Perth","GCCSA","WA",50401104407,5104407,504011044
"perth","Perth","GCCSA","WA",50401104408,5104408,504011044
"perth","Perth","GCCSA","WA",50401104409,5104409,504011044
"perth","Perth","GCCSA","WA",50401104410,5104410,504011044
"perth","Perth","GCCSA","WA",50401104411,5104411,504011044
"perth","Perth","GCCSA","WA",50401104412,5104412,504011044
"perth","Perth","GCCSA","WA",50401104413,5104413,504011044
"perth","Perth","GCCSA","WA",50401104414,5104414,504011044
"perth","Perth","GCCSA","WA",50401104415,5104415,504011044
"perth","Perth","GCCSA","WA",50401104416,5104416,504011044
"perth","Perth","GCCSA","WA",50401104417,5104417,504011044
"perth","Perth","GCCSA","WA",50401104418,5104418,504011044
"perth","Perth","GCCSA","WA",50401104419,5104419,504011044
"perth","Perth","GCCSA","WA",50401104420,5104420,504011044
"perth","Perth","GCCSA","WA",50401104421,5104421,504011044
"perth","Perth","GCCSA","WA",50401104422,5104422,504011044
"perth","Perth","GCCSA","WA",50401104423,5104423,504011044
"perth","Perth","GCCSA","WA",50401104424,5104424,504011044
"perth","Perth","GCCSA","WA",50401104425,5104425,504011044
"perth","Perth","GCCSA","WA",50401104426,5104426,504011044
"perth","Perth","GCCSA","WA",50401104427,5104427,504011044
"perth","Perth","GCCSA","WA",50401104428,5104428,504011044
"perth","Perth","GCCSA","WA",50401104429,5104429,504011044
"perth","Perth","GCCSA","WA",50401104430,5104430,504011044
"perth","Perth","GCCSA","WA",50401104431,5104431,504011044
"perth","Perth","GCCSA","WA",50401104433,5104433,504011044
"perth","Perth","GCCSA","WA",50401104435,5104435,504011044
"perth","Perth","GCCSA","WA",50401104436,5104436,504011044
"perth","Perth","GCCSA","WA",50401104437,5104437,504011044
"perth","Perth","GCCSA","WA",50401104501,5104501,504011045
"perth","Perth","GCCSA","WA",50401104502,5104502,504011045
"perth","Perth","GCCSA","WA",50401104503,5104503,504011045
"perth","Perth","GCCSA","WA",50401104504,5104504,504011045
"perth","Perth","GCCSA","WA",50401104505,5104505,504011045
"perth","Perth","GCCSA","WA",50401104506,5104506,504011045
"perth","Perth","GCCSA","WA",50401104507,5104507,504011045
"perth","Perth","GCCSA","WA",50401104508,5104508,504011045
"perth","Perth","GCCSA","WA",50401104509,5104509,504011045
"perth","Perth","GCCSA","WA",50401104510,5104510,504011045
"perth","Perth","GCCSA","WA",50401104511,5104511,504011045
"perth","Perth","GCCSA","WA",50401104513,5104513,504011045
"perth","Perth","GCCSA","WA",50401104514,5104514,504011045
"perth","Perth","GCCSA","WA",50401104515,5104515,504011045
"perth","Perth","GCCSA","WA",50401104516,5104516,504011045
"perth","Perth","GCCSA","WA",50401104517,5104517,504011045
"perth","Perth","GCCSA","WA",50401104518,5104518,504011045
"perth","Perth","GCCSA","WA",50401104521,5104521,504011045
"perth","Perth","GCCSA","WA",50401104522,5104522,504011045
"perth","Perth","GCCSA","WA",50401104523,5104523,504011045
"perth","Perth","GCCSA","WA",50401104524,5104524,504011045
"perth","Perth","GCCSA","WA",50401104525,5104525,504011045
"perth","Perth","GCCSA","WA",50401104527,5104527,504011045
"perth","Perth","GCCSA","WA",50401104528,5104528,504011045
"perth","Perth","GCCSA","WA",50401104529,5104529,504011045
"perth","Perth","GCCSA","WA",50401104530,5104530,504011045
"perth","Perth","GCCSA","WA",50401104531,5104531,504011045
"perth","Perth","GCCSA","WA",50401104532,5104532,504011045
"perth","Perth","GCCSA","WA",50401104533,5104533,504011045
"perth","Perth","GCCSA","WA",50401104534,5104534,504011045
"perth","Perth","GCCSA","WA",50401104535,5104535,504011045
"perth","Perth","GCCSA","WA",50401104536,5104536,504011045
"perth","Perth","GCCSA","WA",50401104537,5104537,504011045
"perth","Perth","GCCSA","WA",50401104538,5104538,504011045
"perth","Perth","GCCSA","WA",50401104539,5104539,504011045
"perth","Perth","GCCSA","WA",50401104540,5104540,504011045
"perth","Perth","GCCSA","WA",50401104541,5104541,504011045
"perth","Perth","GCCSA","WA",50401104542,5104542,504011045
"perth","Perth","GCCSA","WA",50401104543,5104543,504011045
"perth","Perth","GCCSA","WA",50401104544,5104544,504011045
"perth","Perth","GCCSA","WA",50401104545,5104545,504011045
"perth","Perth","GCCSA","WA",50401104546,5104546,504011045
"perth","Perth","GCCSA","WA",50401104547,5104547,504011045
"perth","Perth","GCCSA","WA",50401104548,5104548,504011045
"perth","Perth","GCCSA","WA",50401104550,5104550,504011045
"perth","Perth","GCCSA","WA",50401104551,5104551,504011045
"perth","Perth","GCCSA","WA",50401104552,5104552,504011045
"perth","Perth","GCCSA","WA",50401104553,5104553,504011045
"perth","Perth","GCCSA","WA",50401104554,5104554,504011045
"perth","Perth","GCCSA","WA",50401104555,5104555,504011045
"perth","Perth","GCCSA","WA",50401104556,5104556,504011045
"perth","Perth","GCCSA","WA",50401104557,5104557,504011045
"perth","Perth","GCCSA","WA",50401104558,5104558,504011045
"perth","Perth","GCCSA","WA",50401104560,5104560,504011045
"perth","Perth","GCCSA","WA",50401104601,5104601,504011046
"perth","Perth","GCCSA","WA",50401104602,5104602,504011046
"perth","Perth","GCCSA","WA",50401104603,5104603,504011046
"perth","Perth","GCCSA","WA",50401104604,5104604,504011046
"perth","Perth","GCCSA","WA",50401104605,5104605,504011046
"perth","Perth","GCCSA","WA",50401104606,5104606,504011046
"perth","Perth","GCCSA","WA",50401104607,5104607,504011046
"perth","Perth","GCCSA","WA",50401104609,5104609,504011046
"perth","Perth","GCCSA","WA",50401104610,5104610,504011046
"perth","Perth","GCCSA","WA",50401104611,5104611,504011046
"perth","Perth","GCCSA","WA",50401104612,5104612,504011046
"perth","Perth","GCCSA","WA",50401104613,5104613,504011046
"perth","Perth","GCCSA","WA",50401104614,5104614,504011046
"perth","Perth","GCCSA","WA",50401104615,5104615,504011046
"perth","Perth","GCCSA","WA",50401104616,5104616,504011046
"perth","Perth","GCCSA","WA",50401104617,5104617,504011046
"perth","Perth","GCCSA","WA",50401104618,5104618,504011046
"perth","Perth","GCCSA","WA",50401104619,5104619,504011046
"perth","Perth","GCCSA","WA",50401104620,5104620,504011046
"perth","Perth","GCCSA","WA",50401104621,5104621,504011046
"perth","Perth","GCCSA","WA",50401104622,5104622,504011046
"perth","Perth","GCCSA","WA",50401104623,5104623,504011046
"perth","Perth","GCCSA","WA",50401104624,5104624,504011046
"perth","Perth","GCCSA","WA",50401104625,5104625,504011046
"perth","Perth","GCCSA","WA",50401104626,5104626,504011046
"perth","Perth","GCCSA","WA",50401104627,5104627,504011046
"perth","Perth","GCCSA","WA",50401104628,5104628,504011046
"perth","Perth","GCCSA","WA",50401104701,5104701,504011047
"perth","Perth","GCCSA","WA",50401104702,5104702,504011047
"perth","Perth","GCCSA","WA",50401104703,5104703,504011047
"perth","Perth","GCCSA","WA",50401104704,5104704,504011047
"perth","Perth","GCCSA","WA",50401104705,5104705,504011047
"perth","Perth","GCCSA","WA",50401104706,5104706,504011047
"perth","Perth","GCCSA","WA",50401104707,5104707,504011047
"perth","Perth","GCCSA","WA",50401104708,5104708,504011047
"perth","Perth","GCCSA","WA",50401104709,5104709,504011047
"perth","Perth","GCCSA","WA",50401104710,5104710,504011047
"perth","Perth","GCCSA","WA",50401104711,5104711,504011047
"perth","Perth","GCCSA","WA",50401104712,5104712,504011047
"perth","Perth","GCCSA","WA",50401104713,5104713,504011047
"perth","Perth","GCCSA","WA",50401104714,5104714,504011047
"perth","Perth","GCCSA","WA",50401104716,5104716,504011047
"perth","Perth","GCCSA","WA",50401104717,5104717,504011047
"perth","Perth","GCCSA","WA",50401104718,5104718,504011047
"perth","Perth","GCCSA","WA",50401104719,5104719,504011047
"perth","Perth","GCCSA","WA",50401104720,5104720,504011047
"perth","Perth","GCCSA","WA",50401104721,5104721,504011047
"perth","Perth","GCCSA","WA",50401104722,5104722,504011047
"perth","Perth","GCCSA","WA",50401104723,5104723,504011047
"perth","Perth","GCCSA","WA",50401104724,5104724,504011047
"perth","Perth","GCCSA","WA",50401104725,5104725,504011047
"perth","Perth","GCCSA","WA",50401104726,5104726,504011047
"perth","Perth","GCCSA","WA",50401104727,5104727,504011047
"perth","Perth","GCCSA","WA",50401104728,5104728,504011047
"perth","Perth","GCCSA","WA",50401104729,5104729,504011047
"perth","Perth","GCCSA","WA",50401104730,5104730,504011047
"perth","Perth","GCCSA","WA",50401104731,5104731,504011047
"perth","Perth","GCCSA","WA",50401104732,5104732,504011047
"perth","Perth","GCCSA","WA",50401104733,5104733,504011047
"perth","Perth","GCCSA","WA",50401104734,5104734,504011047
"perth","Perth","GCCSA","WA",50401104735,5104735,504011047
"perth","Perth","GCCSA","WA",50401104736,5104736,504011047
"perth","Perth","GCCSA","WA",50401104737,5104737,504011047
"perth","Perth","GCCSA","WA",50401104738,5104738,504011047
"perth","Perth","GCCSA","WA",50401104739,5104739,504011047
"perth","Perth","GCCSA","WA",50401104740,5104740,504011047
"perth","Perth","GCCSA","WA",50401104741,5104741,504011047
"perth","Perth","GCCSA","WA",50401104742,5104742,504011047
"perth","Perth","GCCSA","WA",50401104743,5104743,504011047
"perth","Perth","GCCSA","WA",50401104744,5104744,504011047
"perth","Perth","GCCSA","WA",50401104745,5104745,504011047
"perth","Perth","GCCSA","WA",50401104802,5104802,504011048
"perth","Perth","GCCSA","WA",50401104803,5104803,504011048
"perth","Perth","GCCSA","WA",50401104804,5104804,504011048
"perth","Perth","GCCSA","WA",50401104805,5104805,504011048
"perth","Perth","GCCSA","WA",50401104806,5104806,504011048
"perth","Perth","GCCSA","WA",50401104807,5104807,504011048
"perth","Perth","GCCSA","WA",50401104808,5104808,504011048
"perth","Perth","GCCSA","WA",50401104809,5104809,504011048
"perth","Perth","GCCSA","WA",50401104810,5104810,504011048
"perth","Perth","GCCSA","WA",50401104811,5104811,504011048
"perth","Perth","GCCSA","WA",50401104812,5104812,504011048
"perth","Perth","GCCSA","WA",50401104813,5104813,504011048
"perth","Perth","GCCSA","WA",50401104814,5104814,504011048
"perth","Perth","GCCSA","WA",50401104815,5104815,504011048
"perth","Perth","GCCSA","WA",50401104816,5104816,504011048
"perth","Perth","GCCSA","WA",50401104817,5104817,504011048
"perth","Perth","GCCSA","WA",50401104818,5104818,504011048
"perth","Perth","GCCSA","WA",50401104819,5104819,504011048
"perth","Perth","GCCSA","WA",50401104820,5104820,504011048
"perth","Perth","GCCSA","WA",50401104821,5104821,504011048
"perth","Perth","GCCSA","WA",50402104901,5104901,504021049
"perth","Perth","GCCSA","WA",50402104902,5104902,504021049
"perth","Perth","GCCSA","WA",50402104903,5104903,504021049
"perth","Perth","GCCSA","WA",50402104904,5104904,504021049
"perth","Perth","GCCSA","WA",50402104906,5104906,504021049
"perth","Perth","GCCSA","WA",50402104907,5104907,504021049
"perth","Perth","GCCSA","WA",50402104908,5104908,504021049
"perth","Perth","GCCSA","WA",50402104909,5104909,504021049
"perth","Perth","GCCSA","WA",50402104910,5104910,504021049
"perth","Perth","GCCSA","WA",50402104911,5104911,504021049
"perth","Perth","GCCSA","WA",50402105001,5105001,504021050
"perth","Perth","GCCSA","WA",50402105002,5105002,504021050
"perth","Perth","GCCSA","WA",50402105004,5105004,504021050
"perth","Perth","GCCSA","WA",50402105005,5105005,504021050
"perth","Perth","GCCSA","WA",50402105006,5105006,504021050
"perth","Perth","GCCSA","WA",50402105007,5105007,504021050
"perth","Perth","GCCSA","WA",50402105008,5105008,504021050
"perth","Perth","GCCSA","WA",50402105009,5105009,504021050
"perth","Perth","GCCSA","WA",50402105010,5105010,504021050
"perth","Perth","GCCSA","WA",50402105011,5105011,504021050
"perth","Perth","GCCSA","WA",50402105012,5105012,504021050
"perth","Perth","GCCSA","WA",50402105013,5105013,504021050
"perth","Perth","GCCSA","WA",50402105014,5105014,504021050
"perth","Perth","GCCSA","WA",50402105015,5105015,504021050
"perth","Perth","GCCSA","WA",50402105016,5105016,504021050
"perth","Perth","GCCSA","WA",50402105017,5105017,504021050
"perth","Perth","GCCSA","WA",50402105018,5105018,504021050
"perth","Perth","GCCSA","WA",50402105019,5105019,504021050
"perth","Perth","GCCSA","WA",50402105020,5105020,504021050
"perth","Perth","GCCSA","WA",50402105101,5105101,504021051
"perth","Perth","GCCSA","WA",50402105103,5105103,504021051
"perth","Perth","GCCSA","WA",50402105104,5105104,504021051
"perth","Perth","GCCSA","WA",50402105105,5105105,504021051
"perth","Perth","GCCSA","WA",50402105106,5105106,504021051
"perth","Perth","GCCSA","WA",50402105107,5105107,504021051
"perth","Perth","GCCSA","WA",50402105108,5105108,504021051
"perth","Perth","GCCSA","WA",50402105109,5105109,504021051
"perth","Perth","GCCSA","WA",50402105111,5105111,504021051
"perth","Perth","GCCSA","WA",50402105112,5105112,504021051
"perth","Perth","GCCSA","WA",50402105113,5105113,504021051
"perth","Perth","GCCSA","WA",50402105114,5105114,504021051
"perth","Perth","GCCSA","WA",50402105115,5105115,504021051
"perth","Perth","GCCSA","WA",50402105301,5105301,504021053
"perth","Perth","GCCSA","WA",50402105302,5105302,504021053
"perth","Perth","GCCSA","WA",50402105303,5105303,504021053
"perth","Perth","GCCSA","WA",50402105304,5105304,504021053
"perth","Perth","GCCSA","WA",50402105305,5105305,504021053
"perth","Perth","GCCSA","WA",50402105306,5105306,504021053
"perth","Perth","GCCSA","WA",50402105307,5105307,504021053
"perth","Perth","GCCSA","WA",50402105308,5105308,504021053
"perth","Perth","GCCSA","WA",50402105309,5105309,504021053
"perth","Perth","GCCSA","WA",50402105310,5105310,504021053
"perth","Perth","GCCSA","WA",50402105311,5105311,504021053
"perth","Perth","GCCSA","WA",50402105312,5105312,504021053
"perth","Perth","GCCSA","WA",50402105313,5105313,504021053
"perth","Perth","GCCSA","WA",50402105314,5105314,504021053
"perth","Perth","GCCSA","WA",50402105315,5105315,504021053
"perth","Perth","GCCSA","WA",50402105316,5105316,504021053
"perth","Perth","GCCSA","WA",50402105317,5105317,504021053
"perth","Perth","GCCSA","WA",50402105318,5105318,504021053
"perth","Perth","GCCSA","WA",50402105319,5105319,504021053
"perth","Perth","GCCSA","WA",50402105320,5105320,504021053
"perth","Perth","GCCSA","WA",50402105321,5105321,504021053
"perth","Perth","GCCSA","WA",50402105322,5105322,504021053
"perth","Perth","GCCSA","WA",50402105323,5105323,504021053
"perth","Perth","GCCSA","WA",50402105324,5105324,504021053
"perth","Perth","GCCSA","WA",50402105325,5105325,504021053
"perth","Perth","GCCSA","WA",50402105326,5105326,504021053
"perth","Perth","GCCSA","WA",50402105327,5105327,504021053
"perth","Perth","GCCSA","WA",50402105328,5105328,504021053
"perth","Perth","GCCSA","WA",50402105329,5105329,504021053
"perth","Perth","GCCSA","WA",50402105330,5105330,504021053
"perth","Perth","GCCSA","WA",50402105331,5105331,504021053
"perth","Perth","GCCSA","WA",50402105333,5105333,504021053
"perth","Perth","GCCSA","WA",50402105334,5105334,504021053
"perth","Perth","GCCSA","WA",50402105335,5105335,504021053
"perth","Perth","GCCSA","WA",50402105336,5105336,504021053
"perth","Perth","GCCSA","WA",50402105337,5105337,504021053
"perth","Perth","GCCSA","WA",50402105338,5105338,504021053
"perth","Perth","GCCSA","WA",50402105401,5105401,504021054
"perth","Perth","GCCSA","WA",50402105402,5105402,504021054
"perth","Perth","GCCSA","WA",50402105403,5105403,504021054
"perth","Perth","GCCSA","WA",50402105404,5105404,504021054
"perth","Perth","GCCSA","WA",50402105405,5105405,504021054
"perth","Perth","GCCSA","WA",50402105406,5105406,504021054
"perth","Perth","GCCSA","WA",50402105407,5105407,504021054
"perth","Perth","GCCSA","WA",50402105408,5105408,504021054
"perth","Perth","GCCSA","WA",50402105409,5105409,504021054
"perth","Perth","GCCSA","WA",50402105410,5105410,504021054
"perth","Perth","GCCSA","WA",50402105411,5105411,504021054
"perth","Perth","GCCSA","WA",50402105412,5105412,504021054
"perth","Perth","GCCSA","WA",50402105413,5105413,504021054
"perth","Perth","GCCSA","WA",50402105414,5105414,504021054
"perth","Perth","GCCSA","WA",50402105415,5105415,504021054
"perth","Perth","GCCSA","WA",50402105416,5105416,504021054
"perth","Perth","GCCSA","WA",50402105417,5105417,504021054
"perth","Perth","GCCSA","WA",50402105418,5105418,504021054
"perth","Perth","GCCSA","WA",50402105419,5105419,504021054
"perth","Perth","GCCSA","WA",50402105420,5105420,504021054
"perth","Perth","GCCSA","WA",50402105421,5105421,504021054
"perth","Perth","GCCSA","WA",50402105422,5105422,504021054
"perth","Perth","GCCSA","WA",50402105423,5105423,504021054
"perth","Perth","GCCSA","WA",50402105424,5105424,504021054
"perth","Perth","GCCSA","WA",50402105425,5105425,504021054
"perth","Perth","GCCSA","WA",50402105426,5105426,504021054
"perth","Perth","GCCSA","WA",50402105427,5105427,504021054
"perth","Perth","GCCSA","WA",50402105428,5105428,504021054
"perth","Perth","GCCSA","WA",50402105429,5105429,504021054
"perth","Perth","GCCSA","WA",50402105430,5105430,504021054
"perth","Perth","GCCSA","WA",50402105431,5105431,504021054
"perth","Perth","GCCSA","WA",50402105432,5105432,504021054
"perth","Perth","GCCSA","WA",50403105601,5105601,504031056
"perth","Perth","GCCSA","WA",50403105602,5105602,504031056
"perth","Perth","GCCSA","WA",50403105603,5105603,504031056
"perth","Perth","GCCSA","WA",50403105604,5105604,504031056
"perth","Perth","GCCSA","WA",50403105605,5105605,504031056
"perth","Perth","GCCSA","WA",50403105606,5105606,504031056
"perth","Perth","GCCSA","WA",50403105607,5105607,504031056
"perth","Perth","GCCSA","WA",50403105608,5105608,504031056
"perth","Perth","GCCSA","WA",50403105609,5105609,504031056
"perth","Perth","GCCSA","WA",50403105610,5105610,504031056
"perth","Perth","GCCSA","WA",50403105611,5105611,504031056
"perth","Perth","GCCSA","WA",50403105612,5105612,504031056
"perth","Perth","GCCSA","WA",50403105613,5105613,504031056
"perth","Perth","GCCSA","WA",50403105614,5105614,504031056
"perth","Perth","GCCSA","WA",50403105615,5105615,504031056
"perth","Perth","GCCSA","WA",50403105616,5105616,504031056
"perth","Perth","GCCSA","WA",50403105617,5105617,504031056
"perth","Perth","GCCSA","WA",50403105618,5105618,504031056
"perth","Perth","GCCSA","WA",50403105619,5105619,504031056
"perth","Perth","GCCSA","WA",50403105620,5105620,504031056
"perth","Perth","GCCSA","WA",50403105621,5105621,504031056
"perth","Perth","GCCSA","WA",50403105622,5105622,504031056
"perth","Perth","GCCSA","WA",50403105623,5105623,504031056
"perth","Perth","GCCSA","WA",50403105624,5105624,504031056
"perth","Perth","GCCSA","WA",50403105625,5105625,504031056
"perth","Perth","GCCSA","WA",50403105626,5105626,504031056
"perth","Perth","GCCSA","WA",50403105627,5105627,504031056
"perth","Perth","GCCSA","WA",50403105628,5105628,504031056
"perth","Perth","GCCSA","WA",50403105629,5105629,504031056
"perth","Perth","GCCSA","WA",50403105630,5105630,504031056
"perth","Perth","GCCSA","WA",50403105631,5105631,504031056
"perth","Perth","GCCSA","WA",50403105632,5105632,504031056
"perth","Perth","GCCSA","WA",50403105633,5105633,504031056
